	Age	Education	Marital_Status	Income	Children	daysCustomerFor	Recency	Wines	Fruits	Meat	Fish	Sweets	Total_Spent	Gold	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	PurchaseNum	NumStorePurchases	NumWebVisitsMonth	Total_campaigns_accepted	Complain	Cust_Seniority	Clusters
1711	63	PG	Married	77520.0	1	465	30	940	44	396	0	88	1526	58	1	8	7	22	7	4	4	0	Old	3
1712	44	UG	Married	41154.0	1	458	98	44	2	11	2	3	69	7	1	1	0	5	4	5	0	0	Old	2
1713	56	UG	Married	80398.0	0	786	92	342	51	936	207	35	1597	26	1	5	8	25	12	3	1	0	Old	3
1714	30	UG	Single	18746.0	1	191	41	2	10	11	12	9	64	20	2	3	0	6	3	6	0	0	New	4
1715	38	UG	Married	35196.0	1	753	68	75	12	141	43	39	497	187	6	6	1	12	5	8	0	0	Old	0
1716	66	UG	Single	60230.0	1	565	78	520	20	367	39	81	1067	40	2	6	3	15	6	5	0	0	Old	0
1717	45	UG	Married	22108.0	2	123	46	5	3	9	6	2	31	6	2	2	0	5	3	7	0	0	New	4
1718	48	UG	Married	44392.0	2	576	71	87	5	71	7	12	211	29	5	4	1	9	4	7	0	0	Old	2
1719	46	PG	Married	55424.0	1	741	6	462	61	184	10	53	877	107	4	7	5	21	9	6	2	0	Old	0
1720	43	UG	Married	17688.0	1	692	82	2	2	1	3	1	11	2	1	1	0	3	2	8	0	1	Old	2
1721	39	PG	Married	92491.0	0	700	71	979	44	935	29	25	2034	22	1	7	5	24	12	3	4	0	Old	3
1722	31	UG	Single	90273.0	0	357	32	704	129	853	120	74	1991	111	1	5	6	18	7	2	4	0	New	1
1723	60	PG	Single	82571.0	0	305	28	861	31	558	62	95	1686	79	0	6	5	24	13	2	1	0	New	1
1724	40	PG	Single	38513.0	1	312	20	172	3	115	16	0	324	18	5	6	1	12	5	8	1	0	New	4
1725	43	PG	Single	16653.0	1	232	10	5	7	31	15	4	69	7	3	2	1	6	3	6	1	0	New	4
1726	67	UG	Married	42586.0	2	768	7	194	2	56	0	0	252	0	5	4	1	11	6	8	1	0	Old	2
1727	57	UG	Single	23529.0	1	523	67	9	7	13	3	2	54	20	1	1	1	4	2	6	0	0	Old	2
1728	61	PG	Married	74881.0	2	490	48	505	72	270	36	27	964	54	4	9	2	23	12	5	0	0	Old	0
1729	71	UG	Married	71107.0	1	657	61	533	10	217	198	174	1327	195	2	7	6	26	13	4	0	0	Old	3
1730	58	PG	Married	46910.0	2	258	36	48	0	14	0	0	68	6	2	2	0	5	3	6	0	0	New	4
1731	63	UG	Married	18690.0	0	708	77	6	1	7	23	4	60	19	1	1	1	4	2	8	0	0	Old	2
1732	67	UG	Single	37244.0	2	588	90	18	2	10	0	0	55	25	1	1	1	4	2	7	1	0	Old	2
1733	56	UG	Married	82427.0	0	3	35	482	147	509	104	107	1456	107	1	3	5	20	12	1	1	0	New	1
1734	64	UG	Single	75342.0	1	549	38	204	97	97	21	118	563	26	1	5	2	17	10	4	0	0	Old	3
1735	68	UG	Single	70044.0	1	656	46	1073	0	250	153	14	1504	14	4	7	10	22	5	5	0	0	Old	3
1736	55	UG	Single	79146.0	2	226	33	245	16	223	21	43	564	16	2	8	1	17	8	6	0	0	New	4
1737	59	UG	Married	77437.0	0	375	70	560	21	442	29	44	1125	29	1	4	5	22	13	1	1	0	New	1
1738	63	UG	Married	54984.0	1	196	51	173	13	131	32	3	358	6	4	6	1	13	6	7	1	0	New	4
1739	51	PG	Married	42403.0	1	389	18	22	1	11	0	5	42	3	1	1	0	4	3	8	0	0	Old	2
1740	58	UG	Married	55761.0	1	226	97	136	1	12	0	3	184	32	2	4	1	8	3	6	1	0	New	4
1741	39	UG	Married	37292.0	1	597	32	275	0	86	10	23	460	66	5	6	3	14	5	8	0	0	Old	0
1742	77	PG	Single	45576.0	0	192	9	56	19	29	2	14	145	25	1	3	1	7	3	8	1	0	New	4
1743	75	UG	Married	70321.0	0	689	6	303	23	751	82	26	1376	191	1	6	5	24	13	4	1	0	Old	3
1744	53	PG	Single	58086.0	1	685	80	708	7	62	0	0	792	15	2	11	3	21	7	8	0	0	Old	0
1745	70	UG	Married	81795.0	0	771	74	324	132	693	27	118	1382	88	1	4	11	22	7	2	0	0	Old	3
1746	75	UG	Married	28389.0	0	746	49	1	5	3	7	4	28	8	1	1	0	3	2	7	0	0	Old	2
1747	76	PG	Married	66835.0	0	434	21	620	26	195	34	17	1033	141	1	6	4	23	13	2	0	0	Old	3
1748	53	UG	Single	69901.0	1	556	95	312	21	206	102	92	882	149	3	7	3	20	10	5	0	0	Old	3
1749	73	PG	Married	80360.0	0	643	56	1493	86	454	112	43	2231	43	2	4	4	13	5	2	3	0	Old	3
1750	61	PG	Married	63342.0	1	781	48	918	21	118	13	10	1101	21	3	8	3	16	5	6	2	0	Old	0
1751	48	UG	Married	44989.0	1	727	26	98	0	106	49	10	369	106	5	5	1	11	5	6	0	0	Old	0
1752	42	UG	Single	31859.0	1	282	3	3	4	7	15	8	48	11	1	1	0	4	3	7	0	0	New	4
1753	73	PG	Single	51569.0	1	369	39	380	0	47	6	0	467	34	4	7	1	15	7	8	2	0	New	4
1754	51	UG	Single	30372.0	2	711	33	15	0	12	7	3	44	7	3	2	0	5	3	7	0	0	Old	2
1755	43	UG	Single	16014.0	2	629	42	3	9	4	7	8	38	7	4	1	1	6	4	3	0	0	Old	2
1756	54	UG	Married	41120.0	2	543	80	24	2	23	0	8	81	24	3	2	1	6	3	6	0	0	Old	2
1757	51	PG	Single	39763.0	1	607	9	80	1	60	4	6	167	16	2	5	1	8	2	9	1	0	Old	2
1758	67	PG	Married	38725.0	2	62	52	31	0	6	2	1	45	5	2	1	0	5	4	4	0	0	New	4
1759	50	UG	Married	77981.0	1	559	78	138	120	204	16	126	664	60	3	7	4	18	7	5	0	0	Old	3
1760	58	UG	Married	62905.0	1	423	68	166	75	96	119	107	622	59	3	7	2	17	8	4	0	0	Old	0
1761	43	UG	Single	13533.0	1	429	45	12	3	8	8	0	48	17	2	2	0	5	3	7	0	0	Old	2
1762	47	UG	Married	59481.0	1	409	47	178	3	85	71	66	461	58	2	3	3	14	8	2	0	0	Old	0
1763	45	UG	Married	72117.0	1	473	34	707	20	171	65	60	1073	50	1	9	7	25	9	5	0	0	Old	3
1764	36	UG	Married	21955.0	1	515	81	5	1	7	17	14	55	11	2	2	1	6	3	6	0	0	Old	2
1765	66	UG	Married	67131.0	1	620	72	465	71	250	93	35	976	62	3	9	2	23	12	6	0	0	Old	0
1766	42	PG	Single	36802.0	1	173	23	16	1	2	0	0	20	1	1	1	0	4	3	5	0	0	New	4
1767	40	UG	Married	71853.0	0	488	29	358	108	413	141	97	1149	32	1	2	8	16	6	1	0	0	Old	3
1768	61	UG	Married	28249.0	0	174	80	1	9	7	2	14	43	10	1	2	0	5	3	6	0	0	New	4
1769	47	PG	Married	47808.0	1	412	30	123	1	26	2	0	224	72	2	3	2	8	3	7	1	0	Old	2
1770	48	PG	Single	25509.0	1	809	15	40	3	30	10	7	101	11	3	3	0	6	3	9	1	0	Old	2
1771	76	PG	Married	51012.0	0	597	86	102	9	63	2	9	209	24	1	4	1	9	4	6	0	0	Old	2
1772	37	UG	Single	70596.0	0	940	68	347	44	534	17	0	968	26	1	3	5	20	12	2	0	0	Old	3
1773	70	PG	Married	85431.0	0	487	54	376	53	462	168	53	1165	53	1	2	7	16	7	0	0	0	Old	3
1774	55	UG	Married	42664.0	1	263	44	21	0	3	0	0	24	0	1	1	0	4	3	6	0	0	New	4
1775	67	UG	Married	42586.0	2	768	7	194	2	56	0	0	252	0	5	4	1	11	6	8	1	0	Old	2
1776	37	UG	Single	29760.0	1	829	87	64	4	68	7	5	165	17	4	3	1	8	4	8	0	0	Old	2
1777	45	PG	Married	28973.0	0	784	59	206	0	46	3	2	269	12	2	5	1	11	5	8	0	0	Old	2
1778	49	PG	Married	39435.0	1	546	16	71	0	18	0	0	102	13	1	3	1	6	2	7	0	0	Old	2
1779	38	UG	Married	65370.0	0	697	1	71	22	112	138	89	461	29	1	2	3	18	13	1	0	0	Old	3
1780	43	UG	Single	20194.0	1	719	64	0	4	7	11	10	47	15	2	2	0	5	3	6	0	0	Old	2
1781	46	PG	Single	42473.0	2	292	72	93	1	21	0	4	144	25	3	2	1	7	4	5	0	0	New	4
1782	54	UG	Married	64590.0	0	783	98	920	138	168	36	46	1338	30	1	9	4	23	10	6	0	0	Old	3
1783	63	UG	Married	71232.0	1	373	91	653	17	170	34	26	917	17	2	11	2	23	10	7	0	0	New	1
1784	51	UG	Married	34600.0	2	704	8	199	33	60	8	3	318	15	5	5	2	12	5	8	1	0	Old	2
1785	55	UG	Single	46904.0	2	1000	20	153	4	56	0	9	253	31	4	5	1	10	4	8	0	0	Old	2
1786	49	UG	Married	49094.0	1	806	6	376	0	38	11	8	502	69	5	6	3	15	6	6	0	0	Old	0
1787	39	UG	Married	36075.0	1	450	54	46	0	30	12	1	119	30	1	2	0	6	4	6	0	0	Old	2
1788	43	UG	Married	60839.0	2	830	72	600	21	128	223	150	1250	128	13	2	2	16	12	8	0	0	Old	0
1789	43	UG	Married	77298.0	1	663	46	425	115	292	23	35	969	79	1	6	6	23	11	3	0	0	Old	3
1790	72	UG	Married	34026.0	2	577	11	18	6	15	12	8	76	17	3	2	1	6	3	5	0	0	Old	2
1791	59	PG	Single	48918.0	2	2	21	52	0	9	0	0	62	1	2	1	0	5	4	4	0	0	New	4
1792	60	UG	Married	82122.0	0	478	89	734	22	350	151	25	1382	100	1	3	9	25	13	1	1	0	Old	3
1793	46	UG	Single	37697.0	1	157	82	34	6	21	11	4	84	8	1	2	1	6	3	6	0	0	New	4
1794	70	UG	Married	34074.0	2	511	69	135	1	41	10	1	255	67	5	3	3	9	3	6	1	0	Old	2
1795	62	PG	Married	28520.0	2	540	55	11	0	10	0	2	43	20	1	1	1	4	2	6	0	0	Old	2
1796	67	UG	Single	62535.0	1	636	13	163	48	90	0	45	398	52	1	3	2	13	8	3	0	0	Old	0
1797	45	PG	Single	36273.0	1	234	80	29	3	30	3	2	76	9	2	3	0	6	3	6	0	0	New	4
1798	58	UG	Married	63404.0	2	183	97	734	26	70	11	44	902	17	2	6	3	13	4	4	1	0	New	4
1799	41	UG	Married	75774.0	1	304	27	340	21	134	258	14	823	56	1	7	5	20	8	4	0	0	New	1
1800	46	UG	Married	78416.0	1	162	99	453	38	279	188	38	1179	183	2	7	7	24	10	3	0	0	New	1
1801	48	UG	Married	75702.0	1	783	87	1073	0	629	145	37	1921	37	1	10	5	28	13	6	1	0	Old	3
1802	71	PG	Married	59385.0	2	587	85	135	0	10	0	4	185	36	2	3	1	8	4	5	0	0	Old	2
1803	56	UG	Single	37070.0	2	626	30	231	7	137	4	15	433	39	9	5	1	14	8	7	1	0	Old	0
1804	71	UG	Married	44689.0	2	66	82	18	0	5	0	0	34	11	2	1	1	4	2	7	1	0	New	4
1805	64	UG	Married	53977.0	1	487	21	620	16	165	0	24	907	82	5	5	5	22	12	5	0	0	Old	0
1806	56	PG	Single	7144.0	2	512	92	81	4	33	5	2	416	291	0	23	1	25	1	0	0	0	Old	0
1807	58	UG	Single	18701.0	2	609	95	12	4	2	10	6	44	10	4	2	0	6	4	5	0	0	Old	2
1808	66	UG	Married	90369.0	0	222	2	292	51	981	224	23	1588	17	1	4	6	16	6	1	1	0	New	1
1809	48	PG	Single	63159.0	0	939	74	965	34	586	89	86	1797	37	1	3	5	16	8	3	1	0	Old	3
1810	56	UG	Married	37758.0	2	970	49	27	2	10	0	0	40	1	2	1	0	4	3	8	0	0	Old	2
1811	59	PG	Single	46757.0	1	750	71	777	30	163	0	51	1143	122	6	4	4	15	7	9	0	0	Old	0
1812	53	PG	Married	79734.0	0	161	72	572	8	232	23	62	914	17	1	4	3	13	6	1	1	0	New	1
1813	30	UG	Married	63207.0	0	685	68	438	169	565	91	169	1502	70	1	2	3	11	6	7	1	0	Old	3
1814	68	UG	Single	72071.0	1	660	4	531	69	300	150	138	1338	150	3	5	4	17	8	2	0	0	Old	3
1815	39	PG	Married	21840.0	1	503	80	17	0	9	0	0	27	1	1	1	0	4	3	9	0	0	Old	2
1816	40	UG	Married	58582.0	1	434	15	402	35	106	101	77	763	42	2	9	2	20	9	5	1	0	Old	0
1817	71	UG	Single	72282.0	0	505	70	503	27	419	90	139	1331	153	1	5	7	21	9	7	1	0	Old	3
1818	66	UG	Married	50387.0	2	462	91	369	9	87	12	14	525	34	3	6	2	16	8	5	0	0	Old	0
1819	61	PG	Married	32583.0	2	174	10	5	0	3	0	0	9	1	1	1	0	3	2	7	0	0	New	4
1820	60	UG	Married	62568.0	1	155	99	362	17	398	80	35	953	61	3	5	3	13	5	4	1	0	New	1
1821	51	PG	Single	44635.0	2	391	25	56	0	9	0	0	68	3	2	2	0	5	3	7	0	0	Old	2
1822	51	PG	Single	33316.0	2	605	34	79	1	31	4	4	131	12	3	2	1	7	4	6	0	0	Old	2
1823	54	UG	Married	63967.0	1	454	57	387	84	141	73	35	882	162	3	4	4	20	12	2	0	0	Old	3
1824	44	UG	Married	52513.0	0	971	84	367	17	241	104	188	1149	232	2	9	5	23	9	7	0	0	Old	3
1825	53	UG	Married	25293.0	1	447	51	15	0	11	0	2	37	9	1	1	1	4	2	8	0	0	Old	2
1826	57	PG	Single	54111.0	1	468	97	267	6	54	8	3	388	50	2	5	2	13	6	5	0	0	Old	0
1827	36	UG	Married	78394.0	0	659	13	298	27	697	216	24	1428	166	1	4	6	15	5	2	1	0	Old	3
1828	64	PG	Married	80739.0	0	562	92	674	92	736	39	0	1633	92	1	3	11	23	9	1	0	0	Old	3
1829	47	PG	Married	22669.0	1	563	30	16	14	36	37	22	173	48	3	4	1	7	2	9	1	0	Old	2
1830	35	UG	Single	29236.0	1	483	30	37	4	24	16	9	99	9	2	4	0	7	3	9	0	0	Old	2
1831	63	UG	Married	44911.0	1	631	11	159	0	22	2	1	215	31	3	4	1	9	4	7	0	0	Old	2
1832	60	PG	Married	54693.0	1	657	72	686	17	142	23	26	929	35	8	6	4	23	13	6	0	0	Old	0
1833	48	UG	Married	48186.0	1	261	39	97	3	66	12	7	219	34	3	4	1	9	4	7	0	0	New	4
1834	45	UG	Married	54809.0	2	392	0	63	6	57	13	13	174	22	4	2	1	8	5	4	1	0	Old	2
1835	44	UG	Married	41580.0	2	785	15	56	5	24	4	0	92	3	3	2	1	6	3	5	0	0	Old	2
1836	52	PG	Married	80336.0	0	453	12	209	19	456	160	142	1052	66	1	2	9	24	13	1	0	0	Old	3
1837	65	UG	Married	47743.0	1	624	56	198	2	43	0	12	275	20	3	4	1	11	6	6	1	0	Old	2
1838	67	UG	Married	62972.0	1	1003	39	313	15	47	20	0	587	192	2	7	4	14	3	6	0	0	Old	0
1839	68	PG	Single	57333.0	1	805	55	941	14	397	76	58	1662	176	11	8	5	22	9	6	1	0	Old	0
1840	40	PG	Married	32313.0	1	399	60	86	4	56	2	4	159	7	3	4	0	8	4	9	0	0	Old	2
1841	69	PG	Single	84953.0	0	640	73	167	48	602	63	72	1024	72	1	3	10	17	4	2	4	0	Old	3
1842	54	PG	Single	27071.0	1	227	90	8	3	19	0	2	35	3	2	2	0	5	3	6	0	0	New	4
1843	65	PG	Married	68148.0	0	462	86	389	66	408	37	57	1042	85	1	4	4	14	6	2	0	0	Old	3
1844	57	PG	Married	65735.0	2	512	37	239	7	119	4	15	395	11	5	6	2	14	6	7	0	0	Old	0
1845	47	PG	Married	86836.0	0	727	7	179	21	273	0	21	557	63	1	6	10	22	6	5	4	0	Old	3
1846	59	PG	Married	4023.0	2	166	29	5	0	1	1	1	9	1	15	0	0	0	0	19	0	0	New	4
1847	32	UG	Married	30093.0	0	486	19	2	6	28	13	4	69	16	1	2	0	5	3	7	0	0	Old	2
1848	56	PG	Married	57705.0	1	35	14	383	0	53	6	4	486	40	3	8	1	15	6	6	0	0	New	4
1849	34	UG	Single	25008.0	1	307	72	2	8	8	6	1	34	9	2	1	0	4	3	8	0	0	New	4
1850	27	UG	Single	83257.0	0	809	56	536	27	590	38	107	1365	67	1	5	10	27	12	6	3	1	Old	3
1851	47	UG	Married	22280.0	1	566	85	2	1	4	3	1	13	2	1	1	0	3	2	8	0	0	Old	2
1852	44	PG	Married	72159.0	0	768	62	322	53	899	34	40	1401	53	1	4	6	20	10	2	0	0	Old	3
1853	61	UG	Married	64260.0	0	400	1	539	169	816	20	0	1574	30	1	4	5	13	4	3	1	0	Old	3
1854	38	PG	Single	82733.0	0	423	28	712	50	420	65	38	1323	38	1	8	4	19	7	4	1	0	Old	3
1855	51	PG	Single	74290.0	1	363	70	1121	0	72	0	12	1217	12	4	10	8	28	10	6	2	0	New	1
1856	71	PG	Single	58217.0	3	749	84	68	1	13	3	5	103	13	1	2	0	6	4	6	0	0	Old	2
1857	46	PG	Married	21024.0	0	608	89	36	4	18	6	2	84	18	1	2	0	6	4	7	0	0	Old	2
1858	50	PG	Married	70116.0	0	679	73	707	44	603	95	58	1536	29	1	2	8	22	12	1	0	0	Old	3
1859	37	UG	Married	54006.0	1	809	42	174	77	203	6	24	581	97	2	8	1	16	7	7	0	0	Old	0
1860	56	PG	Married	69063.0	1	878	16	666	35	124	69	8	928	26	1	5	3	13	5	3	0	0	Old	0
1861	47	UG	Single	11448.0	0	356	16	0	0	0	6	2	14	6	1	1	0	3	2	6	0	0	New	4
1862	43	UG	Single	61825.0	1	516	56	162	50	100	55	30	424	27	1	4	2	14	8	4	0	0	Old	2
1863	51	UG	Married	70886.0	1	418	65	407	70	239	103	88	960	53	1	5	4	13	4	2	0	0	Old	3
1864	40	UG	Married	69109.0	0	816	10	823	25	459	124	29	1555	95	1	6	6	19	7	4	2	0	Old	3
1865	49	UG	Single	60208.0	2	879	13	488	23	71	15	0	656	59	11	8	3	18	7	7	2	0	Old	0
1866	54	PG	Married	32889.0	2	545	78	28	0	13	4	2	55	8	3	2	1	6	3	5	0	0	Old	2
1867	38	UG	Single	34738.0	1	31	51	3	2	10	3	0	20	2	1	1	0	4	3	6	0	0	New	4
1868	51	PG	Married	30538.0	1	1061	27	284	0	52	8	3	367	20	4	9	0	13	4	10	0	0	Old	0
1869	45	UG	Married	82326.0	0	64	30	938	142	754	159	81	2257	183	1	5	10	21	6	2	4	0	New	1
1870	55	PG	Single	26642.0	1	337	71	13	2	15	2	2	42	8	2	2	0	5	3	6	0	0	New	4
1871	58	UG	Single	69932.0	1	365	97	412	172	153	150	105	1049	57	2	7	6	24	11	4	0	0	New	1
1872	50	UG	Single	44503.0	2	234	83	31	1	8	0	0	48	8	2	2	0	5	3	6	0	0	New	4
1873	74	PG	Single	60200.0	1	673	3	502	19	132	0	6	685	26	6	6	2	19	11	6	0	0	Old	0
1874	70	UG	Single	49638.0	1	231	71	18	10	3	3	5	39	0	1	1	0	4	3	2	0	0	New	4
1875	35	UG	Single	23830.0	0	157	3	1	8	6	4	8	43	16	1	1	0	4	3	7	0	0	New	4
1876	63	PG	Single	33051.0	0	842	15	100	71	243	108	94	835	219	3	9	1	18	8	9	1	0	Old	0
1877	64	UG	Married	72905.0	0	319	52	407	114	445	181	165	1515	203	1	3	7	19	9	1	1	0	New	1
1878	71	PG	Married	69702.0	1	655	8	664	9	240	50	19	1039	57	2	7	7	24	10	4	0	0	Old	0
1879	47	UG	Single	70300.0	1	509	89	1045	61	338	60	46	1596	46	3	5	5	23	13	8	0	0	Old	3
1880	38	PG	Married	70643.0	0	782	66	1218	107	304	23	143	1828	33	1	5	8	17	4	6	1	0	Old	3
1881	53	PG	Married	30396.0	1	220	22	15	0	6	0	1	34	12	2	1	1	4	2	7	2	0	New	4
1882	54	PG	Single	50616.0	1	232	56	128	0	16	0	1	149	4	2	4	0	8	4	7	0	0	New	4
1883	53	PG	Single	62772.0	1	566	74	581	49	157	43	8	946	108	1	5	6	22	11	2	1	0	Old	3
1884	37	PG	Single	30298.0	0	201	48	6	3	12	6	1	28	0	1	1	1	5	3	3	0	0	New	4
1885	38	UG	Single	52413.0	1	1000	67	185	8	133	56	56	450	12	2	7	1	15	7	7	0	0	Old	0
1886	65	PG	Married	44155.0	2	321	24	22	1	9	0	0	46	14	1	1	1	4	2	4	0	0	New	4
1887	51	PG	Single	86979.0	0	513	67	584	100	835	65	83	1702	35	1	5	5	15	5	2	2	0	Old	3
1888	47	UG	Married	76532.0	2	453	38	355	30	177	90	138	820	30	4	9	5	21	7	5	0	0	Old	0
1889	40	UG	Married	42081.0	1	648	86	175	10	110	54	6	382	27	2	6	3	13	4	6	1	0	Old	2
1890	34	PG	Married	67546.0	0	827	90	864	134	768	150	38	2126	172	1	4	10	19	5	3	0	0	Old	3
1891	33	PG	Married	88420.0	0	304	87	957	153	612	99	95	2069	153	1	4	7	19	8	1	3	0	New	1
1892	37	UG	Married	31158.0	1	678	62	25	6	16	20	0	72	5	2	2	0	5	3	8	0	0	Old	2
1893	54	UG	Single	61671.0	1	275	23	641	7	56	0	0	732	28	8	10	4	20	6	8	2	0	New	0
1894	48	UG	Single	69719.0	0	194	99	273	86	208	177	14	801	43	1	2	3	10	5	1	0	0	New	1
1895	73	UG	Single	49160.0	1	412	29	122	21	43	25	10	236	15	2	3	1	10	6	6	0	0	Old	2
1896	44	UG	Married	24882.0	1	818	52	1	4	10	29	0	80	36	1	1	1	4	2	6	1	0	Old	2
1897	68	PG	Single	90933.0	0	250	90	1020	31	430	62	63	1685	79	1	4	6	14	4	1	1	0	New	1
1898	77	PG	Single	113734.0	0	192	9	6	2	3	1	262	277	3	0	27	0	27	0	1	0	0	New	1
1899	72	PG	Married	59292.0	1	541	71	378	14	68	19	14	507	14	2	3	5	16	8	3	0	0	Old	0
1900	58	PG	Married	45759.0	2	651	13	42	1	18	3	0	68	4	2	2	0	5	3	7	0	0	Old	2
1901	39	UG	Single	22148.0	0	237	16	15	5	14	0	4	49	11	1	1	0	4	3	7	0	0	New	4
1902	35	PG	Married	73395.0	0	263	94	272	7	80	20	7	397	11	1	4	4	14	6	2	0	0	New	4
1903	51	UG	Single	29819.0	1	408	77	9	1	24	2	1	39	2	3	3	0	6	3	6	0	0	Old	2
1904	54	UG	Married	45688.0	1	315	20	279	0	18	0	0	306	9	2	3	1	12	8	4	1	0	New	4
1905	68	UG	Married	62820.0	0	396	51	398	61	265	138	61	976	53	1	3	4	13	6	1	0	0	Old	3
1906	51	PG	Married	60491.0	1	545	81	637	47	237	12	19	1028	76	4	6	11	24	7	5	0	0	Old	0
1907	36	UG	Married	33235.0	1	218	71	45	0	16	2	1	70	6	1	3	0	6	3	7	0	0	New	4
1908	63	UG	Married	35701.0	0	627	36	21	1	9	7	3	46	5	1	1	0	4	3	6	0	0	Old	2
1909	42	PG	Married	31535.0	1	436	95	15	4	13	0	0	51	19	1	1	1	4	2	7	1	0	Old	2
1910	62	UG	Married	92556.0	0	230	32	493	183	352	184	23	1263	28	0	3	5	21	13	0	0	0	New	1
1911	52	UG	Single	67384.0	1	786	32	957	40	175	158	53	1490	107	2	7	8	20	5	5	1	0	Old	3
1912	51	PG	Married	80573.0	0	783	85	829	138	430	60	92	1564	15	1	4	6	23	13	2	0	0	Old	3
1913	55	UG	Married	77870.0	1	836	93	1017	50	500	65	50	1815	133	3	5	5	15	5	8	3	0	Old	3
1914	59	PG	Single	52278.0	1	680	24	953	0	71	0	0	1198	174	6	10	5	25	10	8	0	0	Old	0
1915	54	UG	Single	57107.0	1	834	44	159	0	120	0	0	416	137	7	4	4	16	8	8	3	0	Old	0
1916	32	UG	Married	18929.0	0	658	15	32	0	8	23	4	85	18	1	1	0	5	4	6	0	0	Old	2
1917	41	PG	Single	36038.0	1	554	82	23	0	15	0	2	47	7	2	3	0	6	3	6	0	0	Old	2
1918	46	UG	Single	20180.0	0	654	27	18	42	24	15	20	137	18	1	2	1	7	4	7	0	0	Old	2
1919	57	PG	Married	34230.0	2	710	72	15	0	4	0	0	21	2	1	1	0	3	2	7	0	0	Old	2
1920	45	UG	Single	31878.0	1	167	7	23	4	5	10	5	70	23	1	1	0	5	4	3	0	0	New	4
1921	50	UG	Married	70932.0	1	321	57	200	193	100	46	185	909	185	2	6	2	20	12	3	0	0	New	1
1922	66	UG	Single	91249.0	0	777	84	1324	27	119	71	108	1676	27	0	7	9	22	6	4	5	0	Old	3
1923	79	PG	Single	77598.0	0	695	53	1193	33	281	129	66	1735	33	1	7	5	25	13	3	1	0	Old	3
1924	63	UG	Single	80982.0	2	492	48	505	137	401	104	22	1191	22	3	11	5	27	11	5	0	1	Old	3
1925	45	PG	Married	22701.0	1	576	2	2	4	9	0	4	24	5	1	1	0	4	3	5	0	0	Old	2
1926	53	PG	Married	55212.0	1	743	65	1103	0	45	0	0	1182	34	3	4	2	17	11	8	2	0	Old	0
1927	52	UG	Married	70617.0	0	531	45	353	61	753	40	46	1280	27	1	3	3	13	7	2	0	0	Old	3
1928	65	UG	Single	64849.0	0	753	42	652	48	350	94	84	1336	108	1	9	3	18	6	5	1	0	Old	3
1929	57	PG	Married	62694.0	2	537	29	379	6	157	25	91	749	91	5	9	3	19	7	7	0	0	Old	0
1930	48	PG	Married	61917.0	2	381	83	46	4	36	2	2	91	1	1	2	0	6	4	5	0	0	Old	2
1931	75	PG	Married	67472.0	1	434	93	162	31	127	8	17	414	69	2	4	2	13	7	3	0	0	Old	0
1932	40	PG	Married	21059.0	1	158	40	8	3	19	3	3	44	8	3	3	0	6	3	6	0	0	New	4
1933	54	PG	Married	29543.0	2	336	47	17	3	18	3	4	63	18	2	3	1	6	2	7	0	0	New	4
1934	71	UG	Married	75903.0	1	489	50	340	108	185	130	38	901	100	2	6	6	21	9	3	0	0	Old	3
1935	47	UG	Married	34984.0	2	910	40	8	4	15	3	5	38	3	2	1	0	4	3	7	0	0	Old	2
1936	66	PG	Single	54998.0	1	429	3	154	22	202	39	30	455	8	5	4	2	15	9	4	1	0	Old	0
1937	73	PG	Single	54356.0	1	747	62	710	15	30	20	0	775	0	3	11	2	21	8	8	1	0	Old	0
1938	63	PG	Married	34242.0	1	258	25	8	2	4	0	0	15	1	1	0	0	3	3	5	0	0	New	4
1939	49	UG	Married	25410.0	1	462	48	2	2	4	13	13	38	4	1	1	0	5	4	4	0	0	Old	2
1940	38	PG	Married	73356.0	0	187	56	1050	14	322	0	14	1512	112	1	5	11	21	5	2	4	0	New	1
1941	72	UG	Married	28320.0	1	691	68	19	1	14	3	2	43	4	1	1	0	4	3	8	0	0	Old	2
1942	45	UG	Single	23763.0	1	881	64	22	0	6	6	2	42	6	1	1	0	4	3	7	0	0	Old	2
1943	38	UG	Married	72570.0	0	225	67	274	83	216	151	141	1089	224	1	4	6	22	12	1	0	0	New	1
1944	46	PG	Married	34529.0	1	813	94	68	6	38	3	6	162	41	2	2	2	7	3	7	0	0	Old	2
1945	71	UG	Single	70792.0	0	552	82	344	45	654	104	11	1272	114	2	3	4	17	10	3	0	0	Old	3
1946	40	UG	Married	63211.0	0	1029	3	145	193	459	205	26	1173	145	2	3	8	18	7	2	1	0	Old	3
1947	48	PG	Married	83891.0	1	169	24	217	38	350	111	85	816	15	1	4	7	21	10	1	0	0	New	1
1948	54	UG	Single	36065.0	2	615	54	18	7	34	10	2	74	3	3	3	0	6	3	8	0	0	Old	2
1949	68	UG	Married	39898.0	1	369	20	69	8	26	12	7	134	12	2	3	0	7	4	7	0	0	New	4
1950	82	PG	Single	51141.0	0	486	96	144	0	7	0	0	157	6	1	3	1	8	4	5	0	0	Old	2
1951	46	UG	Married	56939.0	1	444	19	256	34	103	90	29	561	49	2	3	3	16	10	3	0	0	Old	0
1952	71	UG	Single	80872.0	0	1	60	483	72	567	94	12	1336	108	1	4	4	18	10	1	0	0	New	1
